resample,min_pval_exp,min_pval_theta
928,3.652116e-04,3.652116e-04
929,3.341109e-04,3.341109e-04
930,4.039799e-04,4.039799e-04
931,6.944444e-05,6.944444e-05
932,3.518827e-04,3.518827e-04
933,3.337776e-04,3.337776e-04
934,4.067097e-04,8.574263e-04
935,5.787037e-04,5.787037e-04
936,3.709874e-04,3.709874e-04
937,4.276352e-04,4.276352e-04
938,1.157407e-04,1.157407e-04
939,4.291903e-04,4.291903e-04
940,4.081973e-04,4.081973e-04
941,7.233796e-05,7.233796e-05
942,3.712096e-04,3.712096e-04
943,4.859491e-04,4.859491e-04
944,7.044186e-04,7.044186e-04
945,3.865378e-04,3.865378e-04
946,5.276019e-04,5.276019e-04
947,3.498834e-04,3.498834e-04
948,9.645062e-05,3.657325e-04
949,1.157407e-04,1.157407e-04
950,6.944444e-05,6.944444e-05
951,4.429793e-04,4.429793e-04
952,3.845887e-04,4.822531e-04
953,2.480159e-04,2.480159e-04
954,4.374356e-04,4.822531e-04
955,3.783183e-04,3.783183e-04
956,4.782517e-05,4.782517e-05
957,4.859491e-04,4.859491e-04
958,3.609908e-04,3.609908e-04
959,3.766522e-04,3.766522e-04
960,3.616960e-04,3.938687e-04
961,3.418860e-04,3.418860e-04
962,7.076540e-05,7.076540e-05
963,4.782517e-05,4.782517e-05
964,5.542809e-05,5.831390e-04
965,3.782073e-04,3.782073e-04
966,4.342997e-04,4.342997e-04
967,5.787037e-04,5.787037e-04
968,3.549928e-04,3.549928e-04
969,7.076540e-05,7.076540e-05
970,3.858025e-04,3.943130e-04
971,1.071674e-04,3.592136e-04
972,3.689881e-04,3.689881e-04
973,3.868710e-04,3.868710e-04
974,3.798734e-04,3.798734e-04
975,5.109598e-04,5.109598e-04
976,4.720649e-04,4.720649e-04
977,3.970899e-04,3.970899e-04
978,7.076540e-05,7.076540e-05
979,5.137176e-04,5.137176e-04
980,4.474821e-04,4.474821e-04
981,2.480159e-04,2.480159e-04
982,3.970899e-04,3.970899e-04
983,2.976190e-05,2.976190e-05
984,3.376652e-04,3.376652e-04
985,5.683697e-05,5.683697e-05
986,6.944444e-04,6.944444e-04
987,4.782517e-05,4.782517e-05
988,8.204567e-04,9.455568e-04
989,3.476619e-04,3.476619e-04
990,6.386760e-04,6.386760e-04
991,3.487726e-04,3.487726e-04
992,7.716049e-04,8.680556e-04
993,5.499039e-04,6.266383e-04
994,6.279417e-05,1.013519e-04
995,7.278130e-04,7.278130e-04
996,3.865378e-04,3.865378e-04
997,5.732535e-05,5.732535e-05
998,2.314815e-04,2.314815e-04
999,4.133647e-04,5.787037e-04
1000,3.422193e-04,3.422193e-04
1001,3.625458e-04,3.625458e-04
1002,3.707653e-04,3.707653e-04
1003,2.116037e-04,9.093915e-04
1004,3.349994e-04,3.349994e-04
1005,3.748750e-04,3.748750e-04
1006,4.782517e-05,4.782517e-05
