resample,min_pval_exp,min_pval_theta
307,4.812160e-02,4.812160e-02
308,6.259452e-03,6.259452e-03
309,1.034207e-02,1.034207e-02
310,2.820840e-04,2.820840e-04
311,3.394068e-03,3.394068e-03
312,3.655259e-02,3.655259e-02
313,6.433753e-03,6.433753e-03
314,4.636781e-03,4.636781e-03
315,2.551221e-02,2.551221e-02
316,2.409898e-04,2.409898e-04
317,6.105006e-03,6.105006e-03
318,5.656566e-02,5.656566e-02
319,2.399799e-03,2.398587e-03
320,3.241441e-02,3.241441e-02
321,1.819066e-02,1.819066e-02
322,4.308699e-03,4.308699e-03
323,2.269798e-02,2.507386e-02
324,1.375906e-02,1.375520e-02
325,4.735206e-02,4.735206e-02
326,4.218995e-02,4.218995e-02
327,1.851852e-03,1.851852e-03
328,7.403442e-03,7.403442e-03
329,2.551221e-02,2.551221e-02
330,2.416570e-02,2.416570e-02
331,5.625403e-03,5.625403e-03
332,3.578840e-02,3.578840e-02
333,3.601158e-02,3.601158e-02
334,3.578840e-02,3.578840e-02
335,4.311974e-02,4.311974e-02
336,1.214091e-02,1.214091e-02
337,9.858218e-03,9.858218e-03
338,2.705882e-02,2.705882e-02
339,6.198929e-03,6.198929e-03
340,5.969307e-03,5.966338e-03
341,3.340653e-02,3.340653e-02
342,5.341845e-03,5.341464e-03
343,6.485018e-03,6.485018e-03
344,2.259204e-02,2.259204e-02
345,8.290404e-03,8.290404e-03
346,6.697792e-03,6.697792e-03
347,7.164209e-03,3.256579e-02
348,7.586926e-03,9.370536e-03
349,4.493471e-02,4.493471e-02
350,3.661229e-02,3.661229e-02
351,2.807750e-02,2.782097e-02
352,1.182105e-02,1.182105e-02
353,6.697792e-03,6.697792e-03
354,4.526749e-02,4.526749e-02
355,6.410256e-03,6.410256e-03
356,1.855771e-02,1.855771e-02
357,1.598930e-02,1.598930e-02
358,1.594933e-02,1.594933e-02
359,3.381818e-02,3.381818e-02
360,4.675644e-02,4.675644e-02
361,6.862745e-04,6.862745e-04
362,5.197518e-03,2.674501e-02
363,4.625440e-03,4.625440e-03
364,5.341845e-03,5.341464e-03
365,2.665797e-03,2.665071e-03
366,1.214091e-02,1.214091e-02
367,2.156541e-03,2.156541e-03
368,3.401361e-02,3.401361e-02
369,3.386474e-04,3.386474e-04
370,5.160452e-03,5.160080e-03
371,5.493269e-02,5.493269e-02
372,9.605694e-03,9.605694e-03
373,4.347921e-03,4.316097e-03
374,1.196200e-03,1.196200e-03
375,1.668806e-02,1.668806e-02
376,4.735206e-02,4.735206e-02
377,7.187614e-03,7.187614e-03
378,5.656566e-02,5.656566e-02
379,1.214091e-02,1.214091e-02
380,2.670982e-02,2.670982e-02
381,1.574112e-03,1.570422e-03
382,2.412281e-03,2.412281e-03
383,1.598930e-02,1.598930e-02
384,2.665797e-03,2.665071e-03
385,7.005527e-03,7.005527e-03
386,2.626263e-02,2.626263e-02
387,1.886145e-02,1.886145e-02
388,1.305889e-02,1.305889e-02
389,8.187937e-03,8.187937e-03
390,1.844882e-02,1.817828e-02
391,5.506559e-02,5.503565e-02
392,1.000516e-03,1.000516e-03
393,4.153327e-03,4.136149e-03
394,1.846014e-02,1.813261e-02
395,4.813675e-03,4.813675e-03
396,7.174749e-03,7.174749e-03
397,1.065492e-02,1.065492e-02
398,4.311974e-02,4.311974e-02
399,3.507625e-02,3.507625e-02
400,8.187937e-03,8.187937e-03
401,1.886145e-02,1.886145e-02
402,1.527179e-02,1.527179e-02
403,8.296296e-02,8.296296e-02
404,1.034207e-02,1.034207e-02
405,8.296296e-02,8.296296e-02
406,2.844444e-02,2.844444e-02
407,4.813675e-03,4.813675e-03
408,5.097886e-03,5.097886e-03
409,1.369337e-02,1.369337e-02
410,9.462585e-03,9.462585e-03
411,9.506868e-04,9.506868e-04
412,8.371034e-03,8.371034e-03
413,1.305889e-02,1.305889e-02
414,5.094235e-02,5.094235e-02
415,8.484418e-04,8.484418e-04
416,1.620671e-03,1.620671e-03
417,1.176426e-03,1.176426e-03
418,1.375906e-02,1.375520e-02
419,1.782385e-02,1.782385e-02
420,5.415065e-02,5.415065e-02
421,1.527179e-02,1.527179e-02
422,1.598930e-02,1.598930e-02
423,1.065492e-02,1.065492e-02
424,2.705882e-02,2.705882e-02
425,3.655259e-02,3.655259e-02
426,4.218995e-02,4.218995e-02
427,9.370536e-03,9.370536e-03
428,5.656566e-02,5.656566e-02
429,9.502405e-03,9.502405e-03
430,1.737597e-02,1.737597e-02
431,4.674929e-03,6.410256e-03
432,1.034207e-02,1.034207e-02
433,5.341845e-03,5.341464e-03
434,2.844444e-02,2.844444e-02
435,1.083710e-02,1.083710e-02
436,4.292716e-03,4.273819e-03
437,8.442600e-03,8.442600e-03
438,1.348139e-03,1.348139e-03
439,3.163503e-04,3.163503e-04
440,2.938813e-02,2.938813e-02
441,8.535394e-02,8.535394e-02
442,1.214091e-02,1.214091e-02
443,8.171578e-02,8.171578e-02
444,2.324598e-03,2.324598e-03
445,8.187937e-03,8.187937e-03
446,3.507625e-02,3.507625e-02
447,4.515568e-03,4.483960e-03
448,6.198929e-03,6.198929e-03
449,4.583333e-02,4.583333e-02
450,5.341845e-03,5.341464e-03
451,5.969307e-03,5.966338e-03
452,2.705882e-02,2.705882e-02
453,3.996297e-02,3.996297e-02
454,1.282705e-02,1.282705e-02
455,4.115226e-02,4.115226e-02
456,6.003899e-03,6.003899e-03
457,4.273026e-03,1.003469e-02
458,4.322078e-03,4.322078e-03
459,3.285812e-02,3.285812e-02
460,6.152487e-03,6.152487e-03
461,4.812160e-02,4.812160e-02
462,4.813675e-03,4.813675e-03
463,1.254791e-03,1.254791e-03
464,1.782423e-02,1.782423e-02
465,1.432801e-02,1.432801e-02
466,1.675132e-02,1.675132e-02
467,9.370536e-03,9.370536e-03
468,1.375906e-02,1.375520e-02
469,1.635933e-02,1.635933e-02
470,2.400460e-02,2.400460e-02
471,4.327716e-03,1.652818e-02
472,1.736111e-03,1.736111e-03
473,2.967314e-02,2.967314e-02
474,5.017258e-03,5.017258e-03
475,2.626263e-02,2.626263e-02
476,2.247899e-03,2.247899e-03
477,8.043685e-03,8.043685e-03
478,8.144719e-04,8.144719e-04
479,5.063291e-03,5.063291e-03
480,1.034207e-02,1.034207e-02
481,6.624052e-03,9.370536e-03
482,1.736111e-03,1.736111e-03
483,4.218995e-02,4.218995e-02
484,3.235866e-03,3.235866e-03
485,5.506559e-02,5.503565e-02
486,2.751204e-03,2.751204e-03
487,1.460874e-03,1.460874e-03
488,2.535763e-02,2.535763e-02
489,8.921192e-03,8.921192e-03
490,2.399799e-03,2.398587e-03
491,6.014085e-03,6.014085e-03
492,1.782385e-02,1.782385e-02
493,3.870377e-04,3.870240e-04
494,3.455947e-02,3.453974e-02
495,6.111111e-03,6.111111e-03
496,5.415065e-02,5.415065e-02
497,2.705882e-02,2.705882e-02
498,3.578840e-02,3.578840e-02
499,2.033602e-02,2.033602e-02
500,1.782423e-02,1.782423e-02
501,1.111111e-03,1.111111e-03
502,9.080427e-03,9.080427e-03
503,5.017258e-03,5.017258e-03
504,6.464646e-03,6.464646e-03
505,3.655259e-02,3.655259e-02
506,4.625440e-03,4.625440e-03
507,1.254791e-03,1.254791e-03
508,6.464646e-03,6.464646e-03
509,2.938813e-02,2.938813e-02
