rank,pvalue,fdr_exp
195,9.259259e-03,0.327115
196,9.532932e-03,0.327061
197,9.642857e-03,0.326315
198,9.768010e-03,0.325955
199,9.806469e-03,0.324844
200,9.920635e-03,0.327915
201,1.000000e-02,0.328341
202,1.003735e-02,0.327218
203,1.017501e-02,0.326251
204,1.018849e-02,0.324779
205,1.041667e-02,0.322935
206,1.041667e-02,0.322935
207,1.041667e-02,0.322935
208,1.052252e-02,0.323945
209,1.054489e-02,0.322483
210,1.111111e-02,0.336472
211,1.111111e-02,0.336472
212,1.111111e-02,0.336472
213,1.112175e-02,0.335491
214,1.115615e-02,0.334023
215,1.125000e-02,0.337739
216,1.125000e-02,0.337739
217,1.125000e-02,0.337739
218,1.125000e-02,0.337739
219,1.125000e-02,0.337739
220,1.125000e-02,0.337739
221,1.125000e-02,0.337739
222,1.125000e-02,0.337739
223,1.125000e-02,0.337739
224,1.125000e-02,0.337739
225,1.141066e-02,0.337304
226,1.153935e-02,0.336973
227,1.174242e-02,0.338608
228,1.175328e-02,0.337807
229,1.183581e-02,0.338210
230,1.186632e-02,0.337511
231,1.190476e-02,0.337616
232,1.190476e-02,0.337616
233,1.190476e-02,0.337616
234,1.191736e-02,0.336246
235,1.199608e-02,0.335298
236,1.211582e-02,0.335146
237,1.211735e-02,0.333825
238,1.214583e-02,0.332515
239,1.231176e-02,0.334073
240,1.237596e-02,0.333498
241,1.240760e-02,0.332386
242,1.271979e-02,0.333492
243,1.292361e-02,0.333284
244,1.293357e-02,0.332262
245,1.294643e-02,0.331106
246,1.304855e-02,0.331559
247,1.319444e-02,0.333655
248,1.319444e-02,0.333655
249,1.328656e-02,0.332518
250,1.332882e-02,0.331472
251,1.362377e-02,0.331865
252,1.372016e-02,0.332837
253,1.384216e-02,0.332348
254,1.388889e-02,0.331599
255,1.388889e-02,0.331599
256,1.388889e-02,0.331599
257,1.388889e-02,0.331599
258,1.388889e-02,0.331599
259,1.388889e-02,0.331599
260,1.388889e-02,0.331599
261,1.388889e-02,0.331599
262,1.388889e-02,0.331599
263,1.389776e-02,0.331941
264,1.414141e-02,0.332956
265,1.423295e-02,0.333106
266,1.438272e-02,0.335701
267,1.450000e-02,0.334635
268,1.455026e-02,0.334361
269,1.455026e-02,0.334361
270,1.487751e-02,0.338693
271,1.510101e-02,0.341085
272,1.523920e-02,0.340222
273,1.527778e-02,0.341688
274,1.527778e-02,0.341688
275,1.562500e-02,0.344789
276,1.587302e-02,0.346056
277,1.587302e-02,0.346056
278,1.593873e-02,0.346522
279,1.596579e-02,0.346572
280,1.610158e-02,0.346180
281,1.612557e-02,0.345954
282,1.616459e-02,0.345179
283,1.620370e-02,0.346026
284,1.620370e-02,0.346026
285,1.620370e-02,0.346026
286,1.620370e-02,0.346026
287,1.620370e-02,0.346026
288,1.633987e-02,0.352695
289,1.633987e-02,0.352695
290,1.633987e-02,0.352695
291,1.639593e-02,0.352493
292,1.670533e-02,0.356644
293,1.671694e-02,0.356273
294,1.686508e-02,0.356395
295,1.686508e-02,0.356395
296,1.686508e-02,0.356395
297,1.690830e-02,0.356207
298,1.697242e-02,0.355185
299,1.709402e-02,0.359058
300,1.709402e-02,0.359058
301,1.709402e-02,0.359058
302,1.709402e-02,0.359058
303,1.752137e-02,0.361281
304,1.752137e-02,0.361281
305,1.755420e-02,0.360426
306,1.782407e-02,0.362036
307,1.785714e-02,0.362640
308,1.805556e-02,0.367294
309,1.805556e-02,0.367294
310,1.805556e-02,0.367294
311,1.817166e-02,0.366392
312,1.825397e-02,0.370386
313,1.831102e-02,0.369312
314,1.842982e-02,0.369129
315,1.843712e-02,0.373147
316,1.843712e-02,0.373147
317,1.844542e-02,0.376175
318,1.844542e-02,0.376175
319,1.844542e-02,0.376175
320,1.844542e-02,0.376175
321,1.844542e-02,0.376175
322,1.844542e-02,0.376175
323,1.846591e-02,0.375128
324,1.864734e-02,0.379262
325,1.873122e-02,0.378611
326,1.875000e-02,0.378025
327,1.884412e-02,0.377031
328,1.891699e-02,0.377657
329,1.895833e-02,0.377097
330,1.900948e-02,0.376712
331,1.909722e-02,0.377127
332,1.922547e-02,0.376773
333,1.936955e-02,0.380087
334,1.936955e-02,0.380087
335,1.944444e-02,0.381193
336,1.951531e-02,0.380475
337,1.955401e-02,0.379763
338,1.965494e-02,0.378854
339,1.974679e-02,0.379323
340,1.977201e-02,0.379151
341,1.980769e-02,0.378298
342,2.000000e-02,0.377506
343,2.006944e-02,0.377327
344,2.020202e-02,0.381314
345,2.059259e-02,0.381181
346,2.065798e-02,0.381171
347,2.083333e-02,0.380494
348,2.083333e-02,0.380494
349,2.084108e-02,0.379741
350,2.112472e-02,0.379290
351,2.175284e-02,0.382410
352,2.185327e-02,0.384038
353,2.187500e-02,0.383320
354,2.193762e-02,0.382417
355,2.205274e-02,0.381989
356,2.222222e-02,0.384665
357,2.222222e-02,0.384665
358,2.222222e-02,0.384665
359,2.222222e-02,0.384665
360,2.222222e-02,0.384665
361,2.224351e-02,0.395108
362,2.224351e-02,0.395108
363,2.224351e-02,0.395108
364,2.224351e-02,0.395108
365,2.224351e-02,0.395108
366,2.224351e-02,0.395108
367,2.224351e-02,0.395108
368,2.224351e-02,0.395108
369,2.224351e-02,0.395108
370,2.224351e-02,0.395108
371,2.224351e-02,0.395108
372,2.224351e-02,0.395108
373,2.232143e-02,0.394594
374,2.249003e-02,0.393842
375,2.256944e-02,0.396345
376,2.256944e-02,0.396345
377,2.256944e-02,0.396345
378,2.260101e-02,0.395409
379,2.262626e-02,0.394993
380,2.288430e-02,0.395530
381,2.288430e-02,0.395530
382,2.330474e-02,0.395901
383,2.342048e-02,0.404634
384,2.342048e-02,0.404634
385,2.343750e-02,0.403718
386,2.357456e-02,0.403584
387,2.380952e-02,0.404030
388,2.391975e-02,0.404040
389,2.401620e-02,0.403554
390,2.407407e-02,0.403083
391,2.410714e-02,0.402274
392,2.421024e-02,0.401492
393,2.423207e-02,0.400826
394,2.445947e-02,0.400482
395,2.446895e-02,0.406501
396,2.446895e-02,0.406501
397,2.446895e-02,0.406501
398,2.446895e-02,0.406501
399,2.446895e-02,0.406501
400,2.450160e-02,0.405858
401,2.469136e-02,0.419231
402,2.469136e-02,0.419231
403,2.469136e-02,0.419231
404,2.469136e-02,0.419231
405,2.469136e-02,0.419231
406,2.469136e-02,0.419231
407,2.469136e-02,0.419231
408,2.480159e-02,0.418566
409,2.480159e-02,0.418566
410,2.482257e-02,0.418290
411,2.488002e-02,0.418726
412,2.500000e-02,0.419044
413,2.510972e-02,0.418469
414,2.530010e-02,0.417964
415,2.530683e-02,0.417070
416,2.560200e-02,0.418088
417,2.633667e-02,0.419745
418,2.685185e-02,0.421768
419,2.708333e-02,0.422085
420,2.714184e-02,0.439500
421,2.714184e-02,0.439500
422,2.714184e-02,0.439500
423,2.714184e-02,0.439500
424,2.714184e-02,0.439500
425,2.714184e-02,0.439500
426,2.714184e-02,0.439500
427,2.714184e-02,0.439500
428,2.714184e-02,0.439500
429,2.714184e-02,0.439500
430,2.714184e-02,0.439500
431,2.714184e-02,0.439500
432,2.714184e-02,0.439500
433,2.714184e-02,0.439500
434,2.714184e-02,0.439500
435,2.714184e-02,0.439500
436,2.714184e-02,0.439500
437,2.714184e-02,0.439500
438,2.714184e-02,0.439500
439,2.714184e-02,0.439500
440,2.716503e-02,0.440439
441,2.724754e-02,0.438818
442,2.724754e-02,0.438818
443,2.724754e-02,0.438818
444,2.729045e-02,0.439799
445,2.729045e-02,0.439799
446,2.729045e-02,0.439799
447,2.729045e-02,0.439799
448,2.744144e-02,0.438972
449,2.753747e-02,0.438086
450,2.777778e-02,0.509703
451,2.777778e-02,0.509703
452,2.777778e-02,0.509703
453,2.777778e-02,0.509703
454,2.777778e-02,0.509703
455,2.777778e-02,0.509703
456,2.777778e-02,0.509703
457,2.777778e-02,0.509703
458,2.777778e-02,0.509703
459,2.777778e-02,0.509703
460,2.777778e-02,0.509703
461,2.777778e-02,0.509703
462,2.777778e-02,0.509703
463,2.777778e-02,0.509703
464,2.777778e-02,0.509703
465,2.777778e-02,0.509703
466,2.777778e-02,0.509703
467,2.777778e-02,0.509703
468,2.777778e-02,0.509703
469,2.777778e-02,0.509703
470,2.777778e-02,0.509703
471,2.777778e-02,0.509703
472,2.777778e-02,0.509703
473,2.777778e-02,0.509703
474,2.777778e-02,0.509703
475,2.777778e-02,0.509703
476,2.777778e-02,0.509703
477,2.777778e-02,0.509703
478,2.777778e-02,0.509703
479,2.777778e-02,0.509703
480,2.777778e-02,0.509703
481,2.777778e-02,0.509703
482,2.777778e-02,0.509703
483,2.777778e-02,0.509703
484,2.777778e-02,0.509703
485,2.777778e-02,0.509703
486,2.777778e-02,0.509703
487,2.777778e-02,0.509703
488,2.777778e-02,0.509703
489,2.777778e-02,0.509703
490,2.777778e-02,0.509703
491,2.777778e-02,0.509703
492,2.777778e-02,0.509703
493,2.777778e-02,0.509703
494,2.777778e-02,0.509703
495,2.777778e-02,0.509703
496,2.777778e-02,0.509703
497,2.777778e-02,0.509703
498,2.777778e-02,0.509703
499,2.777778e-02,0.509703
500,2.777778e-02,0.509703
501,2.777778e-02,0.509703
502,2.777778e-02,0.509703
503,2.777778e-02,0.509703
504,2.777778e-02,0.509703
505,2.777778e-02,0.509703
506,2.777778e-02,0.509703
507,2.777778e-02,0.509703
508,2.777778e-02,0.509703
509,2.777778e-02,0.509703
510,2.777778e-02,0.509703
511,2.777778e-02,0.509703
512,2.777778e-02,0.509703
513,2.777778e-02,0.509703
514,2.777778e-02,0.509703
515,2.777778e-02,0.509703
516,2.777778e-02,0.509703
517,2.777778e-02,0.509703
518,2.777778e-02,0.509703
519,2.777778e-02,0.509703
520,2.777778e-02,0.509703
521,2.777778e-02,0.509703
522,2.777778e-02,0.509703
523,2.777778e-02,0.509703
524,2.777778e-02,0.509703
525,2.777778e-02,0.509703
526,2.777778e-02,0.509703
527,2.777778e-02,0.509703
528,2.777778e-02,0.509703
529,2.777778e-02,0.509703
530,2.777778e-02,0.509703
531,2.777778e-02,0.509703
532,2.777778e-02,0.509703
533,2.777778e-02,0.509703
534,2.777778e-02,0.509703
535,2.777778e-02,0.509703
536,2.777778e-02,0.509703
537,2.777778e-02,0.509703
538,2.777778e-02,0.509703
539,2.777778e-02,0.509703
540,2.777778e-02,0.509703
541,2.777778e-02,0.509703
542,2.777778e-02,0.509703
543,2.777778e-02,0.509703
544,2.777778e-02,0.509703
545,2.777778e-02,0.509703
546,2.777778e-02,0.509703
547,2.777778e-02,0.509703
548,2.777778e-02,0.509703
549,2.777778e-02,0.509703
550,2.777778e-02,0.509703
551,2.777778e-02,0.509703
552,2.777778e-02,0.509703
553,2.777778e-02,0.509703
554,2.777778e-02,0.509703
555,2.777778e-02,0.509703
556,2.777778e-02,0.509703
557,2.777778e-02,0.509703
558,2.777778e-02,0.509703
559,2.777778e-02,0.509703
560,2.777778e-02,0.509703
561,2.777778e-02,0.509703
562,2.777778e-02,0.509703
563,2.777778e-02,0.509703
564,2.777778e-02,0.509703
565,2.777778e-02,0.509703
566,2.777778e-02,0.509703
567,2.777778e-02,0.509703
568,2.777778e-02,0.509703
569,2.777778e-02,0.509703
570,2.777778e-02,0.509703
571,2.777778e-02,0.509703
572,2.777778e-02,0.509703
573,2.777778e-02,0.509703
574,2.777778e-02,0.509703
575,2.777778e-02,0.509703
576,2.777778e-02,0.509703
577,2.777778e-02,0.509703
578,2.777778e-02,0.509703
579,2.777778e-02,0.509703
580,2.777778e-02,0.509703
581,2.777778e-02,0.509703
582,2.777778e-02,0.509703
583,2.777778e-02,0.509703
584,2.777778e-02,0.509703
585,2.777778e-02,0.509703
586,2.857839e-02,0.511102
587,2.861738e-02,0.510321
588,2.865349e-02,0.509896
589,2.867031e-02,0.509274
590,2.902422e-02,0.510197
591,2.933333e-02,0.509139
592,2.933333e-02,0.509139
593,2.965478e-02,0.509051
594,2.975600e-02,0.508589
595,3.023288e-02,0.509666
596,3.033343e-02,0.509333
597,3.035825e-02,0.508835
598,3.054377e-02,0.508410
599,3.055556e-02,0.507680
600,3.076923e-02,0.507410
601,3.089523e-02,0.507442
602,3.101852e-02,0.507002
603,3.111555e-02,0.506542
604,3.114984e-02,0.505925
605,3.125000e-02,0.503428
606,3.125000e-02,0.503428
607,3.125000e-02,0.503428
608,3.125000e-02,0.503428
609,3.125000e-02,0.503428
610,3.125000e-02,0.503428
611,3.172709e-02,0.504115
612,3.176011e-02,0.503895
613,3.228948e-02,0.504063
614,3.235780e-02,0.503614
615,3.269704e-02,0.503569
616,3.281250e-02,0.502957
617,3.353490e-02,0.503969
618,3.417779e-02,0.504268
619,3.424908e-02,0.504157
620,3.495519e-02,0.504664
621,3.502747e-02,0.503859
622,3.502747e-02,0.503859
623,3.504169e-02,0.503173
624,3.510418e-02,0.502590
625,3.546699e-02,0.503446
626,3.549383e-02,0.504133
627,3.549383e-02,0.504133
628,3.549383e-02,0.504133
629,3.594444e-02,0.505028
630,3.611111e-02,0.504603
631,3.627859e-02,0.504057
632,3.633005e-02,0.503441
633,3.664929e-02,0.503239
634,3.679378e-02,0.502715
635,3.698845e-02,0.503375
636,3.703704e-02,0.502921
637,3.735755e-02,0.503118
638,3.750000e-02,0.502502
639,3.750000e-02,0.502502
640,3.833333e-02,0.505163
641,3.846939e-02,0.504505
642,3.854983e-02,0.503595
643,3.854983e-02,0.503595
644,3.902943e-02,0.503748
645,3.925926e-02,0.503819
646,3.931619e-02,0.503651
647,3.935185e-02,0.502801
648,3.935185e-02,0.502801
649,3.935185e-02,0.502801
650,3.935185e-02,0.502801
651,3.935185e-02,0.502801
652,3.949926e-02,0.502214
653,3.961538e-02,0.502002
654,4.002361e-02,0.503515
655,4.004340e-02,0.502991
656,4.038066e-02,0.503276
657,4.064408e-02,0.503917
658,4.133598e-02,0.504482
659,4.147910e-02,0.503845
660,4.166667e-02,0.504536
661,4.175209e-02,0.503874
662,4.179338e-02,0.503236
663,4.210375e-02,0.503566
664,4.285714e-02,0.504605
665,4.292929e-02,0.504503
666,4.296296e-02,0.503366
667,4.296296e-02,0.503366
668,4.320988e-02,0.503420
669,4.320988e-02,0.503420
670,4.334473e-02,0.503005
671,4.350135e-02,0.502425
672,4.354690e-02,0.501981
673,4.388616e-02,0.502686
674,4.444444e-02,0.502961
675,4.444444e-02,0.502961
676,4.464286e-02,0.503035
677,4.518882e-02,0.503129
678,4.555024e-02,0.504349
679,4.572014e-02,0.505072
680,4.614516e-02,0.506138
681,4.629630e-02,0.508615
682,4.646465e-02,0.508378
683,4.652778e-02,0.510025
684,4.658179e-02,0.509539
685,4.660714e-02,0.508940
686,4.688419e-02,0.508778
687,4.707377e-02,0.508988
688,4.730401e-02,0.508964
689,4.761905e-02,0.509891
690,4.761905e-02,0.509891
691,4.843750e-02,0.512389
692,4.968784e-02,0.514775
693,4.976852e-02,0.515702
694,4.993792e-02,0.515491
695,5.000000e-02,0.515586
696,5.048808e-02,0.515420
697,5.061366e-02,0.515600
698,5.092593e-02,0.516055
699,5.092593e-02,0.516055
700,5.092593e-02,0.516055
701,5.092593e-02,0.516055
702,5.146920e-02,0.517288
703,5.164054e-02,0.516841
704,5.178571e-02,0.516715
705,5.187908e-02,0.516332
706,5.230263e-02,0.517543
707,5.298132e-02,0.519233
708,5.312500e-02,0.519276
709,5.324074e-02,0.519982
710,5.371423e-02,0.520854
711,5.405418e-02,0.520767
712,5.412946e-02,0.520326
713,5.416667e-02,0.520069
714,5.423280e-02,0.521361
715,5.430439e-02,0.520979
716,5.448718e-02,0.520462
717,5.468750e-02,0.520522
718,5.500731e-02,0.520429
719,5.501089e-02,0.519871
720,5.501089e-02,0.519871
721,5.501089e-02,0.519871
722,5.503318e-02,0.519219
723,5.545034e-02,0.520258
724,5.547083e-02,0.519840
725,5.614035e-02,0.520350
726,5.626781e-02,0.520819
727,5.626781e-02,0.520819
728,5.626781e-02,0.520819
729,5.691964e-02,0.520477
730,5.691964e-02,0.520477
731,5.739796e-02,0.522044
732,5.787037e-02,0.523727
733,5.800000e-02,0.523441
734,5.815018e-02,0.523677
735,5.820106e-02,0.524158
736,5.832945e-02,0.523908
737,5.833333e-02,0.523511
738,5.834517e-02,0.522938
739,5.837146e-02,0.522348
740,5.852014e-02,0.523389
741,5.937500e-02,0.524331
742,5.974265e-02,0.524590
743,5.998219e-02,0.524365
744,6.006037e-02,0.524831
745,6.009745e-02,0.524266
746,6.011620e-02,0.523902
747,6.025951e-02,0.523693
748,6.042124e-02,0.523334
749,6.121843e-02,0.523518
750,6.125000e-02,0.522984
751,6.141414e-02,0.522437
752,6.144781e-02,0.521871
753,6.144781e-02,0.521871
754,6.178206e-02,0.521711
755,6.200397e-02,0.521527
756,6.200397e-02,0.521527
757,6.204044e-02,0.520991
758,6.250000e-02,0.519979
759,6.250000e-02,0.519979
760,6.250000e-02,0.519979
761,6.250000e-02,0.519979
762,6.250000e-02,0.519979
763,6.250000e-02,0.519979
764,6.250000e-02,0.519979
765,6.250000e-02,0.519979
766,6.250000e-02,0.519979
767,6.250000e-02,0.519979
768,6.250000e-02,0.519979
769,6.250000e-02,0.519979
770,6.250000e-02,0.519979
771,6.250000e-02,0.519979
772,6.250000e-02,0.519979
773,6.272727e-02,0.519735
774,6.338462e-02,0.519845
775,6.340114e-02,0.519252
776,6.372241e-02,0.520405
777,6.392500e-02,0.520304
778,6.394676e-02,0.520084
779,6.411990e-02,0.519570
780,6.481481e-02,0.521341
781,6.481481e-02,0.521341
782,6.485029e-02,0.521638
783,6.485029e-02,0.521638
784,6.485029e-02,0.521638
785,6.485029e-02,0.521638
786,6.485029e-02,0.521638
787,6.485029e-02,0.521638
788,6.485029e-02,0.521638
789,6.576860e-02,0.523658
790,6.653839e-02,0.525127
791,6.681191e-02,0.526027
792,6.681191e-02,0.526027
793,6.691562e-02,0.525726
794,6.696429e-02,0.525373
795,6.730769e-02,0.524674
796,6.730769e-02,0.524674
797,6.781580e-02,0.525388
798,6.791209e-02,0.524893
799,6.832701e-02,0.525222
800,6.855937e-02,0.526642
801,6.855937e-02,0.526642
802,6.855937e-02,0.526642
803,6.855937e-02,0.526642
804,6.893004e-02,0.528442
805,6.893004e-02,0.528442
806,6.910075e-02,0.528155
807,6.911376e-02,0.527695
808,6.911376e-02,0.527695
809,6.911376e-02,0.527695
810,6.952712e-02,0.528340
811,7.005495e-02,0.528971
812,7.005495e-02,0.528971
813,7.010561e-02,0.528462
814,7.012075e-02,0.527958
815,7.021605e-02,0.527727
816,7.040733e-02,0.527268
817,7.054338e-02,0.526868
818,7.069097e-02,0.526495
819,7.069097e-02,0.526495
820,7.090909e-02,0.526441
821,7.105931e-02,0.526709
822,7.145136e-02,0.526504
823,7.165749e-02,0.526232
824,7.165749e-02,0.526232
825,7.169312e-02,0.525749
826,7.184087e-02,0.526141
827,7.222222e-02,0.526047
828,7.261349e-02,0.525949
829,7.301418e-02,0.530958
830,7.301418e-02,0.530958
831,7.301418e-02,0.530958
832,7.301418e-02,0.530958
833,7.301418e-02,0.530958
834,7.301418e-02,0.530958
835,7.301418e-02,0.530958
836,7.301418e-02,0.530958
837,7.301418e-02,0.530958
838,7.301418e-02,0.530958
839,7.301418e-02,0.530958
840,7.301418e-02,0.530958
841,7.301418e-02,0.530958
842,7.326186e-02,0.531628
843,7.326186e-02,0.531628
844,7.407407e-02,0.544856
845,7.407407e-02,0.544856
846,7.407407e-02,0.544856
847,7.407407e-02,0.544856
848,7.407407e-02,0.544856
849,7.407407e-02,0.544856
850,7.407407e-02,0.544856
851,7.407407e-02,0.544856
852,7.407407e-02,0.544856
853,7.407407e-02,0.544856
854,7.407407e-02,0.544856
855,7.407407e-02,0.544856
856,7.407407e-02,0.544856
857,7.407407e-02,0.544856
858,7.407407e-02,0.544856
859,7.407407e-02,0.544856
860,7.407407e-02,0.544856
861,7.407407e-02,0.544856
862,7.407407e-02,0.544856
863,7.407407e-02,0.544856
864,7.407407e-02,0.544856
865,7.407407e-02,0.544856
866,7.407407e-02,0.544856
867,7.407407e-02,0.544856
868,7.407407e-02,0.544856
869,7.407407e-02,0.544856
870,7.407407e-02,0.544856
871,7.407407e-02,0.544856
872,7.407407e-02,0.544856
873,7.407407e-02,0.544856
874,7.407407e-02,0.544856
875,7.407407e-02,0.544856
876,7.407407e-02,0.544856
877,7.407407e-02,0.544856
878,7.407407e-02,0.544856
879,7.407407e-02,0.544856
880,7.407407e-02,0.544856
881,7.407407e-02,0.544856
882,7.407407e-02,0.544856
883,7.407407e-02,0.544856
884,7.407407e-02,0.544856
885,7.440476e-02,0.544649
886,7.457210e-02,0.544330
887,7.458948e-02,0.543834
888,7.462294e-02,0.543670
889,7.558519e-02,0.546188
890,7.583333e-02,0.545981
891,7.583333e-02,0.545981
892,7.666667e-02,0.547816
893,7.692125e-02,0.547755
894,7.716809e-02,0.547559
895,7.727273e-02,0.547630
896,7.803571e-02,0.548228
897,7.878425e-02,0.549925
898,7.897841e-02,0.549668
899,7.906653e-02,0.549482
900,7.923077e-02,0.549351
901,7.923077e-02,0.549351
902,7.923077e-02,0.549351
903,7.997784e-02,0.549747
904,8.000000e-02,0.549573
905,8.055556e-02,0.548502
906,8.055556e-02,0.548502
907,8.055556e-02,0.548502
908,8.055556e-02,0.548502
909,8.101912e-02,0.548794
910,8.142857e-02,0.549256
911,8.148244e-02,0.549209
912,8.209877e-02,0.549395
913,8.211727e-02,0.548892
914,8.214286e-02,0.548449
915,8.267196e-02,0.548783
916,8.333333e-02,0.548530
917,8.333333e-02,0.548530
918,8.333333e-02,0.548530
919,8.333333e-02,0.548530
920,8.333333e-02,0.548530
921,8.342963e-02,0.548626
922,8.391204e-02,0.549203
923,8.400000e-02,0.548794
924,8.482143e-02,0.549676
925,8.534526e-02,0.550237
926,8.551109e-02,0.551008
927,8.571429e-02,0.550803
928,8.611111e-02,0.551069
929,8.685662e-02,0.551349
930,8.705357e-02,0.550927
931,8.707606e-02,0.550825
