rank,pvalue,fdr_theta
931,1.250000e-01,0.544417
932,1.250000e-01,0.544417
933,1.250000e-01,0.544417
934,1.250000e-01,0.544417
935,1.250000e-01,0.544417
936,1.250000e-01,0.544417
937,1.250000e-01,0.544417
938,1.250000e-01,0.544417
939,1.250000e-01,0.544417
940,1.250000e-01,0.544417
941,1.250000e-01,0.544417
942,1.250000e-01,0.544417
943,1.250000e-01,0.544417
944,1.250000e-01,0.544417
945,1.250000e-01,0.544417
946,1.250000e-01,0.544417
947,1.250000e-01,0.544417
948,1.250000e-01,0.544417
949,1.250000e-01,0.544417
950,1.250000e-01,0.544417
951,1.250000e-01,0.544417
952,1.250000e-01,0.544417
953,1.250000e-01,0.544417
954,1.250000e-01,0.544417
955,1.250000e-01,0.544417
956,1.250000e-01,0.544417
957,1.250000e-01,0.544417
958,1.250000e-01,0.544417
959,1.250000e-01,0.544417
960,1.250000e-01,0.544417
961,1.250000e-01,0.544417
962,1.250000e-01,0.544417
963,1.250000e-01,0.544417
964,1.250000e-01,0.544417
965,1.250000e-01,0.544417
966,1.250000e-01,0.544417
967,1.250000e-01,0.544417
968,1.250000e-01,0.544417
969,1.250000e-01,0.544417
970,1.250000e-01,0.544417
971,1.250000e-01,0.544417
972,1.250000e-01,0.544417
973,1.250777e-01,0.544303
974,1.251250e-01,0.543941
975,1.254073e-01,0.544207
976,1.254167e-01,0.545525
977,1.254529e-01,0.544751
978,1.254529e-01,0.544751
979,1.254529e-01,0.544751
980,1.254529e-01,0.544751
981,1.254529e-01,0.544751
982,1.254529e-01,0.544751
983,1.254529e-01,0.544751
984,1.254529e-01,0.544751
985,1.254529e-01,0.544751
986,1.254529e-01,0.544751
987,1.254941e-01,0.546003
988,1.254941e-01,0.546003
989,1.254941e-01,0.546003
990,1.257081e-01,0.546351
991,1.261574e-01,0.550107
992,1.261905e-01,0.550901
993,1.262259e-01,0.550517
994,1.264578e-01,0.550747
995,1.277117e-01,0.553648
996,1.279771e-01,0.554086
997,1.280407e-01,0.553645
998,1.287626e-01,0.554570
999,1.288743e-01,0.554209
1000,1.297901e-01,0.555736
1001,1.301511e-01,0.556080
1002,1.303462e-01,0.556778
1003,1.304182e-01,0.557350
1004,1.306311e-01,0.557180
1005,1.309164e-01,0.557216
1006,1.309164e-01,0.557216
1007,1.311341e-01,0.557874
1008,1.314696e-01,0.557738
1009,1.314696e-01,0.557738
1010,1.315041e-01,0.557251
1011,1.318738e-01,0.557170
1012,1.318738e-01,0.557170
1013,1.318738e-01,0.557170
1014,1.319444e-01,0.561565
1015,1.319444e-01,0.561565
1016,1.319444e-01,0.561565
1017,1.319444e-01,0.561565
1018,1.319444e-01,0.561565
1019,1.319444e-01,0.561565
1020,1.319444e-01,0.561565
1021,1.319444e-01,0.561565
1022,1.319444e-01,0.561565
1023,1.327694e-01,0.563926
1024,1.328403e-01,0.563854
1025,1.335979e-01,0.564954
1026,1.335979e-01,0.564954
1027,1.335979e-01,0.564954
1028,1.338560e-01,0.564623
1029,1.355777e-01,0.565964
1030,1.366422e-01,0.566159
1031,1.381448e-01,0.568247
1032,1.400601e-01,0.569651
1033,1.415029e-01,0.570718
1034,1.416195e-01,0.570286
1035,1.417989e-01,0.570422
1036,1.421779e-01,0.570310
1037,1.422951e-01,0.569906
1038,1.424764e-01,0.569574
1039,1.435185e-01,0.570868
1040,1.435185e-01,0.570868
1041,1.435276e-01,0.570327
1042,1.436188e-01,0.569924
1043,1.439520e-01,0.569982
1044,1.460867e-01,0.572537
1045,1.470590e-01,0.573072
1046,1.488677e-01,0.574602
1047,1.493998e-01,0.574881
1048,1.500000e-01,0.575357
1049,1.504972e-01,0.576030
1050,1.511996e-01,0.576267
1051,1.519981e-01,0.576648
1052,1.520535e-01,0.576140
1053,1.531356e-01,0.576897
1054,1.534660e-01,0.576737
1055,1.537821e-01,0.576597
1056,1.537864e-01,0.576057
1057,1.544485e-01,0.576422
1058,1.553611e-01,0.577337
1059,1.556979e-01,0.577391
1060,1.573009e-01,0.579972
1061,1.573160e-01,0.579450
1062,1.581306e-01,0.580296
1063,1.591969e-01,0.582116
1064,1.601851e-01,0.583101
1065,1.604691e-01,0.583015
1066,1.610873e-01,0.583377
1067,1.627997e-01,0.585938
1068,1.628163e-01,0.585413
1069,1.632789e-01,0.585680
1070,1.634585e-01,0.585447
1071,1.642120e-01,0.586711
1072,1.646561e-01,0.586864
1073,1.656115e-01,0.588452
1074,1.666667e-01,0.590391
1075,1.671196e-01,0.590772
1076,1.684524e-01,0.592720
1077,1.686455e-01,0.592443
1078,1.689747e-01,0.592377
1079,1.689937e-01,0.591863
1080,1.703083e-01,0.593160
1081,1.719991e-01,0.595563
1082,1.721648e-01,0.595233
1083,1.724425e-01,0.595081
1084,1.726091e-01,0.594750
1085,1.727258e-01,0.594319
1086,1.731264e-01,0.594404
1087,1.732756e-01,0.594092
1088,1.734547e-01,0.593800
1089,1.735718e-01,0.593539
1090,1.741086e-01,0.593983
1091,1.743059e-01,0.593717
1092,1.746707e-01,0.593630
1093,1.750000e-01,0.594672
1094,1.752749e-01,0.594528
1095,1.754264e-01,0.594100
1096,1.754415e-01,0.593665
1097,1.756917e-01,0.593885
1098,1.764412e-01,0.594673
1099,1.765429e-01,0.594203
1100,1.769410e-01,0.594228
1101,1.783933e-01,0.595733
1102,1.795000e-01,0.597467
1103,1.799400e-01,0.597776
1104,1.801698e-01,0.598030
1105,1.801899e-01,0.597516
1106,1.802906e-01,0.597156
1107,1.813376e-01,0.598434
1108,1.818105e-01,0.598665
1109,1.820477e-01,0.598512
1110,1.827724e-01,0.599252
1111,1.830295e-01,0.599227
1112,1.834389e-01,0.599466
1113,1.842719e-01,0.600827
1114,1.844282e-01,0.600494
1115,1.847717e-01,0.600194
1116,1.847717e-01,0.600194
1117,1.861264e-01,0.602674
1118,1.862712e-01,0.602450
1119,1.863545e-01,0.602328
1120,1.864379e-01,0.601988
1121,1.870210e-01,0.602595
1122,1.875000e-01,0.608254
1123,1.875000e-01,0.608254
1124,1.875000e-01,0.608254
1125,1.875000e-01,0.608254
1126,1.875000e-01,0.608254
1127,1.875000e-01,0.608254
1128,1.875000e-01,0.608254
1129,1.879167e-01,0.608767
1130,1.879374e-01,0.608312
1131,1.880837e-01,0.609095
1132,1.886239e-01,0.610146
1133,1.886852e-01,0.609962
1134,1.886905e-01,0.610019
1135,1.891034e-01,0.610153
1136,1.893527e-01,0.610229
1137,1.893535e-01,0.609717
1138,1.893555e-01,0.609866
1139,1.897371e-01,0.610519
1140,1.900043e-01,0.610434
1141,1.907276e-01,0.611030
1142,1.907773e-01,0.610906
1143,1.916336e-01,0.612108
1144,1.916774e-01,0.611641
1145,1.934812e-01,0.614418
1146,1.941667e-01,0.615414
1147,1.944352e-01,0.615920
1148,1.957681e-01,0.617485
1149,1.962449e-01,0.618836
1150,1.962449e-01,0.618836
1151,1.964345e-01,0.618660
1152,1.967363e-01,0.618523
1153,1.968879e-01,0.618967
1154,1.969438e-01,0.619123
1155,1.969438e-01,0.619123
1156,1.971616e-01,0.619430
1157,1.974897e-01,0.619439
1158,1.976008e-01,0.619096
1159,1.986005e-01,0.621517
1160,1.992218e-01,0.621969
1161,1.999187e-01,0.623045
1162,2.000000e-01,0.624164
1163,2.000000e-01,0.624164
1164,2.000000e-01,0.624164
1165,2.001000e-01,0.623845
1166,2.007664e-01,0.624430
1167,2.010148e-01,0.624245
1168,2.017273e-01,0.624805
1169,2.022659e-01,0.625206
1170,2.029324e-01,0.626542
1171,2.031250e-01,0.626530
1172,2.042652e-01,0.627800
1173,2.045145e-01,0.627635
1174,2.054315e-01,0.628881
1175,2.055981e-01,0.628660
1176,2.057661e-01,0.628422
1177,2.069310e-01,0.629774
1178,2.070694e-01,0.629901
1179,2.074323e-01,0.630188
1180,2.083333e-01,0.633787
1181,2.083333e-01,0.633787
1182,2.083333e-01,0.633787
1183,2.090970e-01,0.634076
1184,2.096697e-01,0.634092
1185,2.104407e-01,0.634378
1186,2.105743e-01,0.633936
1187,2.107631e-01,0.633660
1188,2.123728e-01,0.635062
1189,2.142857e-01,0.637150
1190,2.142857e-01,0.637150
1191,2.147135e-01,0.637292
1192,2.153056e-01,0.637592
1193,2.154282e-01,0.637189
1194,2.159091e-01,0.637960
1195,2.159091e-01,0.637960
1196,2.159091e-01,0.637960
1197,2.159091e-01,0.637960
1198,2.159091e-01,0.637960
1199,2.159091e-01,0.637960
1200,2.159280e-01,0.637486
1201,2.166667e-01,0.639562
1202,2.166667e-01,0.639562
1203,2.166667e-01,0.639562
1204,2.166667e-01,0.639562
1205,2.170704e-01,0.639821
1206,2.178857e-01,0.640624
1207,2.182566e-01,0.640913
1208,2.182606e-01,0.640433
1209,2.187500e-01,0.641179
1210,2.188830e-01,0.640883
1211,2.190207e-01,0.640554
1212,2.193676e-01,0.640856
1213,2.195180e-01,0.641298
1214,2.203849e-01,0.642117
1215,2.210930e-01,0.643071
1216,2.211278e-01,0.642568
1217,2.212362e-01,0.642164
1218,2.225333e-01,0.643617
1219,2.233242e-01,0.644139
1220,2.235696e-01,0.643913
1221,2.236487e-01,0.643538
1222,2.237587e-01,0.643170
1223,2.247584e-01,0.644282
1224,2.250000e-01,0.644773
1225,2.250000e-01,0.644773
1226,2.250000e-01,0.644773
1227,2.254249e-01,0.644936
1228,2.256675e-01,0.644993
1229,2.258152e-01,0.644990
1230,2.261905e-01,0.645635
1231,2.262579e-01,0.645282
1232,2.263891e-01,0.644867
1233,2.265625e-01,0.645168
1234,2.265625e-01,0.645168
1235,2.265911e-01,0.644787
1236,2.268336e-01,0.644580
1237,2.270910e-01,0.644524
1238,2.274242e-01,0.644504
1239,2.281250e-01,0.645636
1240,2.284736e-01,0.645668
1241,2.293324e-01,0.646514
1242,2.301008e-01,0.647306
1243,2.303772e-01,0.647149
1244,2.304232e-01,0.646821
1245,2.310896e-01,0.647382
1246,2.315192e-01,0.648162
1247,2.321429e-01,0.649113
1248,2.321587e-01,0.648606
1249,2.322559e-01,0.647250
1250,2.322559e-01,0.647250
1251,2.322559e-01,0.647250
1252,2.325891e-01,0.647229
1253,2.327557e-01,0.646982
1254,2.329224e-01,0.646922
1255,2.330836e-01,0.647121
1256,2.330890e-01,0.646733
1257,2.333333e-01,0.647324
1258,2.333333e-01,0.647324
1259,2.341499e-01,0.647936
1260,2.341787e-01,0.647722
1261,2.342552e-01,0.646851
1262,2.342552e-01,0.646851
1263,2.350794e-01,0.647319
1264,2.355001e-01,0.647414
1265,2.355556e-01,0.646880
1266,2.355556e-01,0.646880
1267,2.377620e-01,0.649881
1268,2.377782e-01,0.649377
1269,2.380952e-01,0.649457
1270,2.380952e-01,0.649457
1271,2.382539e-01,0.649174
1272,2.387537e-01,0.649665
1273,2.389579e-01,0.650022
1274,2.394202e-01,0.650479
1275,2.400000e-01,0.651064
1276,2.402532e-01,0.650524
1277,2.402532e-01,0.650524
1278,2.410714e-01,0.650592
1279,2.410714e-01,0.650592
1280,2.410714e-01,0.650592
1281,2.410714e-01,0.650592
1282,2.410714e-01,0.650592
1283,2.410714e-01,0.650592
1284,2.413779e-01,0.650696
1285,2.414195e-01,0.650398
1286,2.417527e-01,0.649563
1287,2.417527e-01,0.649563
1288,2.417527e-01,0.649563
1289,2.417758e-01,0.649098
1290,2.419449e-01,0.649237
1291,2.419898e-01,0.648981
1292,2.422930e-01,0.649188
1293,2.423115e-01,0.648725
1294,2.427524e-01,0.649322
1295,2.427694e-01,0.648843
1296,2.434189e-01,0.651084
1297,2.437769e-01,0.651490
1298,2.448239e-01,0.653994
1299,2.448767e-01,0.653556
1300,2.449184e-01,0.653417
1301,2.454182e-01,0.653944
1302,2.454182e-01,0.653944
1303,2.460846e-01,0.655305
1304,2.460846e-01,0.655305
1305,2.465695e-01,0.656025
1306,2.465845e-01,0.655886
1307,2.469177e-01,0.656492
1308,2.470843e-01,0.656518
1309,2.472527e-01,0.657485
1310,2.472527e-01,0.657485
1311,2.472527e-01,0.657485
1312,2.475841e-01,0.658074
1313,2.476190e-01,0.659753
1314,2.476190e-01,0.659753
1315,2.477507e-01,0.658785
1316,2.477507e-01,0.658785
1317,2.477507e-01,0.658785
1318,2.485838e-01,0.660649
1319,2.485838e-01,0.660649
1320,2.490836e-01,0.661974
1321,2.493160e-01,0.662071
1322,2.499167e-01,0.663621
1323,2.500000e-01,0.701761
1324,2.500000e-01,0.701761
1325,2.500000e-01,0.701761
1326,2.500000e-01,0.701761
1327,2.500000e-01,0.701761
1328,2.500000e-01,0.701761
1329,2.500000e-01,0.701761
1330,2.500000e-01,0.701761
1331,2.500000e-01,0.701761
1332,2.500000e-01,0.701761
1333,2.500000e-01,0.701761
1334,2.500000e-01,0.701761
1335,2.500000e-01,0.701761
1336,2.500000e-01,0.701761
1337,2.500000e-01,0.701761
1338,2.500000e-01,0.701761
1339,2.500000e-01,0.701761
1340,2.500000e-01,0.701761
1341,2.500000e-01,0.701761
1342,2.500000e-01,0.701761
1343,2.500000e-01,0.701761
1344,2.500000e-01,0.701761
1345,2.500000e-01,0.701761
1346,2.500000e-01,0.701761
1347,2.500000e-01,0.701761
1348,2.500000e-01,0.701761
1349,2.500000e-01,0.701761
1350,2.500000e-01,0.701761
1351,2.500000e-01,0.701761
1352,2.500000e-01,0.701761
1353,2.500000e-01,0.701761
1354,2.500000e-01,0.701761
1355,2.500000e-01,0.701761
1356,2.500000e-01,0.701761
1357,2.500000e-01,0.701761
1358,2.500000e-01,0.701761
1359,2.500000e-01,0.701761
1360,2.500000e-01,0.701761
1361,2.500000e-01,0.701761
1362,2.500000e-01,0.701761
1363,2.500000e-01,0.701761
1364,2.500000e-01,0.701761
1365,2.500000e-01,0.701761
1366,2.500000e-01,0.701761
1367,2.500000e-01,0.701761
1368,2.500000e-01,0.701761
1369,2.500000e-01,0.701761
1370,2.500000e-01,0.701761
1371,2.500000e-01,0.701761
1372,2.500000e-01,0.701761
1373,2.500000e-01,0.701761
1374,2.500000e-01,0.701761
1375,2.500000e-01,0.701761
1376,2.500000e-01,0.701761
1377,2.500000e-01,0.701761
1378,2.500000e-01,0.701761
1379,2.500000e-01,0.701761
1380,2.500000e-01,0.701761
1381,2.500000e-01,0.701761
1382,2.500000e-01,0.701761
1383,2.500000e-01,0.701761
1384,2.500000e-01,0.701761
1385,2.500000e-01,0.701761
1386,2.500000e-01,0.701761
1387,2.500000e-01,0.701761
1388,2.500000e-01,0.701761
1389,2.500000e-01,0.701761
1390,2.500000e-01,0.701761
1391,2.500000e-01,0.701761
1392,2.500000e-01,0.701761
1393,2.500000e-01,0.701761
1394,2.500000e-01,0.701761
1395,2.500000e-01,0.701761
1396,2.500000e-01,0.701761
1397,2.500000e-01,0.701761
1398,2.500000e-01,0.701761
1399,2.500000e-01,0.701761
1400,2.500000e-01,0.701761
1401,2.500000e-01,0.701761
1402,2.500000e-01,0.701761
1403,2.500000e-01,0.701761
1404,2.500000e-01,0.701761
1405,2.500000e-01,0.701761
1406,2.500000e-01,0.701761
1407,2.500000e-01,0.701761
1408,2.500000e-01,0.701761
1409,2.500000e-01,0.701761
1410,2.500000e-01,0.701761
1411,2.500000e-01,0.701761
1412,2.500000e-01,0.701761
1413,2.500000e-01,0.701761
1414,2.500000e-01,0.701761
1415,2.500000e-01,0.701761
1416,2.500000e-01,0.701761
1417,2.500000e-01,0.701761
1418,2.500000e-01,0.701761
1419,2.500000e-01,0.701761
1420,2.500000e-01,0.701761
1421,2.500000e-01,0.701761
1422,2.500000e-01,0.701761
1423,2.500000e-01,0.701761
1424,2.500000e-01,0.701761
1425,2.500000e-01,0.701761
1426,2.500000e-01,0.701761
1427,2.500000e-01,0.701761
1428,2.500000e-01,0.701761
1429,2.500000e-01,0.701761
1430,2.500000e-01,0.701761
1431,2.500000e-01,0.701761
1432,2.500000e-01,0.701761
1433,2.500000e-01,0.701761
1434,2.500000e-01,0.701761
1435,2.500000e-01,0.701761
1436,2.500000e-01,0.701761
1437,2.500000e-01,0.701761
1438,2.500000e-01,0.701761
1439,2.500000e-01,0.701761
1440,2.500000e-01,0.701761
1441,2.500000e-01,0.701761
1442,2.500000e-01,0.701761
1443,2.500000e-01,0.701761
1444,2.500000e-01,0.701761
1445,2.500000e-01,0.701761
1446,2.500000e-01,0.701761
1447,2.500000e-01,0.701761
1448,2.500000e-01,0.701761
1449,2.500000e-01,0.701761
1450,2.500000e-01,0.701761
1451,2.500000e-01,0.701761
1452,2.500000e-01,0.701761
1453,2.500000e-01,0.701761
1454,2.500000e-01,0.701761
1455,2.500000e-01,0.701761
1456,2.500000e-01,0.701761
1457,2.500000e-01,0.701761
1458,2.500000e-01,0.701761
1459,2.500000e-01,0.701761
1460,2.500000e-01,0.701761
1461,2.500000e-01,0.701761
1462,2.500000e-01,0.701761
1463,2.500000e-01,0.701761
1464,2.500000e-01,0.701761
1465,2.500000e-01,0.701761
1466,2.500000e-01,0.701761
1467,2.500000e-01,0.701761
1468,2.500000e-01,0.701761
1469,2.500000e-01,0.701761
1470,2.500000e-01,0.701761
1471,2.500000e-01,0.701761
1472,2.500000e-01,0.701761
1473,2.500000e-01,0.701761
1474,2.500000e-01,0.701761
1475,2.500000e-01,0.701761
1476,2.500000e-01,0.701761
1477,2.500000e-01,0.701761
1478,2.500000e-01,0.701761
1479,2.500000e-01,0.701761
1480,2.500000e-01,0.701761
1481,2.500000e-01,0.701761
1482,2.500000e-01,0.701761
1483,2.500000e-01,0.701761
1484,2.500000e-01,0.701761
1485,2.500000e-01,0.701761
1486,2.500000e-01,0.701761
1487,2.500000e-01,0.701761
1488,2.500000e-01,0.701761
1489,2.500000e-01,0.701761
1490,2.500000e-01,0.701761
1491,2.500000e-01,0.701761
1492,2.500000e-01,0.701761
1493,2.500000e-01,0.701761
1494,2.500000e-01,0.701761
1495,2.500000e-01,0.701761
1496,2.500000e-01,0.701761
1497,2.500000e-01,0.701761
1498,2.500000e-01,0.701761
1499,2.500000e-01,0.701761
1500,2.500000e-01,0.701761
1501,2.500000e-01,0.701761
1502,2.500000e-01,0.701761
1503,2.500000e-01,0.701761
1504,2.500000e-01,0.701761
1505,2.500000e-01,0.701761
1506,2.500000e-01,0.701761
1507,2.500000e-01,0.701761
1508,2.500000e-01,0.701761
1509,2.500000e-01,0.701761
1510,2.500000e-01,0.701761
1511,2.500000e-01,0.701761
1512,2.500000e-01,0.701761
1513,2.500000e-01,0.701761
1514,2.500000e-01,0.701761
1515,2.500000e-01,0.701761
1516,2.500000e-01,0.701761
1517,2.500000e-01,0.701761
1518,2.500000e-01,0.701761
1519,2.500000e-01,0.701761
1520,2.500000e-01,0.701761
1521,2.500000e-01,0.701761
1522,2.500000e-01,0.701761
1523,2.500000e-01,0.701761
1524,2.500000e-01,0.701761
1525,2.500000e-01,0.701761
1526,2.500000e-01,0.701761
1527,2.500000e-01,0.701761
1528,2.500000e-01,0.701761
1529,2.500000e-01,0.701761
1530,2.500000e-01,0.701761
1531,2.500000e-01,0.701761
1532,2.500000e-01,0.701761
1533,2.502499e-01,0.702155
1534,2.508333e-01,0.704373
1535,2.508333e-01,0.704373
1536,2.508333e-01,0.704373
1537,2.508333e-01,0.704373
1538,2.508333e-01,0.704373
1539,2.508333e-01,0.704373
1540,2.508333e-01,0.704373
1541,2.508333e-01,0.704373
1542,2.508333e-01,0.704373
1543,2.508333e-01,0.704373
1544,2.508333e-01,0.704373
1545,2.508333e-01,0.704373
1546,2.509058e-01,0.708912
1547,2.509058e-01,0.708912
1548,2.509058e-01,0.708912
1549,2.509058e-01,0.708912
1550,2.509058e-01,0.708912
1551,2.509058e-01,0.708912
1552,2.509058e-01,0.708912
1553,2.509058e-01,0.708912
1554,2.509058e-01,0.708912
1555,2.509058e-01,0.708912
1556,2.509058e-01,0.708912
1557,2.509058e-01,0.708912
1558,2.509058e-01,0.708912
1559,2.509058e-01,0.708912
1560,2.509058e-01,0.708912
1561,2.509058e-01,0.708912
1562,2.509058e-01,0.708912
1563,2.509058e-01,0.708912
1564,2.509058e-01,0.708912
1565,2.509058e-01,0.708912
1566,2.509058e-01,0.708912
1567,2.509058e-01,0.708912
1568,2.509058e-01,0.708912
1569,2.509058e-01,0.708912
1570,2.509058e-01,0.708912
1571,2.509164e-01,0.708317
1572,2.509164e-01,0.708317
1573,2.509881e-01,0.710302
1574,2.509881e-01,0.710302
1575,2.509881e-01,0.710302
1576,2.509881e-01,0.710302
1577,2.509881e-01,0.710302
1578,2.509881e-01,0.710302
1579,2.510830e-01,0.710213
1580,2.512496e-01,0.710174
1581,2.512920e-01,0.709759
1582,2.514620e-01,0.710738
1583,2.514620e-01,0.710738
1584,2.514620e-01,0.710738
1585,2.514620e-01,0.710738
1586,2.515828e-01,0.710194
1587,2.515828e-01,0.710194
1588,2.515999e-01,0.709767
1589,2.523810e-01,0.711672
1590,2.523810e-01,0.711672
1591,2.523810e-01,0.711672
1592,2.523810e-01,0.711672
1593,2.523810e-01,0.711672
1594,2.523810e-01,0.711672
1595,2.523810e-01,0.711672
1596,2.523810e-01,0.711672
1597,2.523810e-01,0.711672
1598,2.524559e-01,0.711766
1599,2.525825e-01,0.711646
1600,2.531760e-01,0.712845
1601,2.532489e-01,0.712953
1602,2.535821e-01,0.713532
1603,2.539154e-01,0.713861
1604,2.544411e-01,0.714263
1605,2.545459e-01,0.714099
1606,2.549150e-01,0.714506
1607,2.555556e-01,0.716222
1608,2.559147e-01,0.716355
1609,2.572476e-01,0.717491
1610,2.574975e-01,0.717465
1611,2.575808e-01,0.717141
1612,2.579795e-01,0.717080
1613,2.586618e-01,0.717316
1614,2.588720e-01,0.717062
1615,2.609130e-01,0.719013
1616,2.619048e-01,0.720054
1617,2.632245e-01,0.720402
1618,2.632245e-01,0.720402
1619,2.632245e-01,0.720402
1620,2.632245e-01,0.720402
1621,2.632956e-01,0.720000
1622,2.650950e-01,0.720418
1623,2.671193e-01,0.720900
1624,2.671704e-01,0.720500
1625,2.672557e-01,0.720092
1626,2.689513e-01,0.720932
1627,2.708967e-01,0.721983
1628,2.711213e-01,0.721743
1629,2.737004e-01,0.723115
1630,2.738658e-01,0.722763
1631,2.750000e-01,0.723583
1632,2.759913e-01,0.723781
1633,2.759964e-01,0.723361
1634,2.759964e-01,0.723361
1635,2.772838e-01,0.724455
1636,2.773908e-01,0.724370
1637,2.788654e-01,0.724683
1638,2.788654e-01,0.724683
1639,2.789945e-01,0.724341
1640,2.790585e-01,0.723939
1641,2.796151e-01,0.723984
1642,2.797401e-01,0.723659
1643,2.799269e-01,0.723379
1644,2.800664e-01,0.723067
1645,2.806148e-01,0.723174
1646,2.812396e-01,0.723331
1647,2.836956e-01,0.725765
1648,2.843224e-01,0.725875
1649,2.857143e-01,0.726837
1650,2.875000e-01,0.728224
1651,2.875000e-01,0.728224
1652,2.875000e-01,0.728224
1653,2.880956e-01,0.728205
1654,2.886252e-01,0.728389
1655,2.889315e-01,0.728135
1656,2.896825e-01,0.728480
1657,2.907881e-01,0.728729
1658,2.908614e-01,0.728345
1659,2.916667e-01,0.729011
1660,2.920878e-01,0.728843
1661,2.921110e-01,0.728431
1662,2.928399e-01,0.728422
1663,2.936882e-01,0.729203
1664,2.937500e-01,0.729085
1665,2.963066e-01,0.730679
1666,2.967034e-01,0.730633
1667,2.968594e-01,0.730373
1668,2.981570e-01,0.731277
1669,2.989609e-01,0.731679
1670,2.991071e-01,0.732271
1671,2.991086e-01,0.731878
1672,2.996670e-01,0.731997
1673,3.005533e-01,0.732600
1674,3.006081e-01,0.732240
1675,3.013995e-01,0.732541
1676,3.027739e-01,0.733849
1677,3.030241e-01,0.733590
1678,3.030607e-01,0.733175
1679,3.055410e-01,0.734882
1680,3.066061e-01,0.735982
1681,3.075165e-01,0.736524
1682,3.077387e-01,0.736316
1683,3.099794e-01,0.738409
1684,3.102299e-01,0.738347
1685,3.111562e-01,0.739567
1686,3.125000e-01,0.742015
1687,3.125000e-01,0.742015
1688,3.125000e-01,0.742015
1689,3.125000e-01,0.742015
1690,3.125000e-01,0.742015
1691,3.125000e-01,0.742015
1692,3.125000e-01,0.742015
1693,3.125000e-01,0.742015
1694,3.125000e-01,0.742015
1695,3.125000e-01,0.742015
1696,3.125000e-01,0.742015
1697,3.125000e-01,0.742015
1698,3.125000e-01,0.742015
1699,3.125000e-01,0.742015
1700,3.125000e-01,0.742015
1701,3.125000e-01,0.742015
1702,3.125000e-01,0.742015
1703,3.130435e-01,0.742589
1704,3.131250e-01,0.742594
1705,3.131793e-01,0.745057
1706,3.131793e-01,0.745057
1707,3.131793e-01,0.745057
1708,3.132289e-01,0.744737
1709,3.132411e-01,0.745034
1710,3.132411e-01,0.745034
1711,3.141036e-01,0.746089
1712,3.142596e-01,0.745857
1713,3.142857e-01,0.746918
1714,3.146035e-01,0.746914
1715,3.148534e-01,0.746803
1716,3.149520e-01,0.746464
1717,3.152217e-01,0.746367
1718,3.154782e-01,0.746442
1719,3.157281e-01,0.746446
1720,3.158473e-01,0.746119
1721,3.174133e-01,0.747833
1722,3.181443e-01,0.748019
1723,3.190145e-01,0.748214
1724,3.191964e-01,0.748437
1725,3.194961e-01,0.748199
1726,3.196296e-01,0.747849
1727,3.198839e-01,0.747865
1728,3.221187e-01,0.748929
1729,3.232013e-01,0.749190
1730,3.239905e-01,0.749204
1731,3.253789e-01,0.749510
1732,3.299979e-01,0.751292
1733,3.301043e-01,0.750921
1734,3.310168e-01,0.751226
1735,3.341251e-01,0.752721
1736,3.370543e-01,0.753943
1737,3.373804e-01,0.753743
1738,3.373804e-01,0.753743
1739,3.381696e-01,0.753984
1740,3.381696e-01,0.753984
1741,3.404948e-01,0.754913
1742,3.405531e-01,0.754509
1743,3.428232e-01,0.755109
1744,3.437500e-01,0.757066
1745,3.437500e-01,0.757066
1746,3.437748e-01,0.756887
1747,3.442708e-01,0.756936
1748,3.446637e-01,0.756935
1749,3.452381e-01,0.757006
1750,3.454711e-01,0.756665
1751,3.490503e-01,0.757761
1752,3.505162e-01,0.757943
1753,3.518906e-01,0.758528
1754,3.528310e-01,0.758795
1755,3.540519e-01,0.758918
1756,3.563812e-01,0.759422
1757,3.588424e-01,0.759968
1758,3.615059e-01,0.760829
1759,3.623876e-01,0.761169
1760,3.629597e-01,0.761293
1761,3.632812e-01,0.761657
1762,3.638578e-01,0.761584
1763,3.645833e-01,0.761926
1764,3.648602e-01,0.761671
1765,3.658780e-01,0.762291
1766,3.667111e-01,0.762537
1767,3.667825e-01,0.762140
1768,3.692103e-01,0.763600
1769,3.692103e-01,0.763600
1770,3.695250e-01,0.763440
1771,3.703067e-01,0.763844
1772,3.703679e-01,0.763475
1773,3.718933e-01,0.764852
1774,3.724591e-01,0.765913
1775,3.735487e-01,0.766452
1776,3.737088e-01,0.766152
1777,3.743336e-01,0.766198
1778,3.750000e-01,0.766440
1779,3.754075e-01,0.766328
1780,3.756678e-01,0.766054
1781,3.757874e-01,0.766401
1782,3.759881e-01,0.766746
1783,3.806586e-01,0.769491
1784,3.814562e-01,0.769466
1785,3.855267e-01,0.770686
1786,3.891206e-01,0.772547
1787,3.891206e-01,0.772547
1788,3.891206e-01,0.772547
1789,3.903256e-01,0.772634
1790,3.917028e-01,0.772865
1791,3.930357e-01,0.773106
1792,3.945054e-01,0.773458
1793,3.947018e-01,0.773161
1794,3.957747e-01,0.774017
1795,3.977008e-01,0.774796
1796,3.995850e-01,0.776541
1797,3.997001e-01,0.776197
1798,4.028241e-01,0.777971
1799,4.055315e-01,0.779663
1800,4.064054e-01,0.780188
1801,4.128624e-01,0.784451
1802,4.145285e-01,0.784859
1803,4.151949e-01,0.784747
1804,4.152810e-01,0.784341
1805,4.191936e-01,0.786441
1806,4.200267e-01,0.786455
1807,4.217731e-01,0.787802
1808,4.221926e-01,0.787684
