rank,pvalue,fdr_exp
111,5.366300e-02,0.427761
112,5.399702e-02,0.426473
113,5.555556e-02,0.437186
114,5.648198e-02,0.441522
115,5.649228e-02,0.437761
116,5.654762e-02,0.435272
117,5.702544e-02,0.435667
118,5.743590e-02,0.436322
119,5.888513e-02,0.449592
120,5.952042e-02,0.453167
121,6.028332e-02,0.462054
122,6.114398e-02,0.466996
123,6.250000e-02,0.480081
124,6.265664e-02,0.478968
125,6.267218e-02,0.477036
126,6.393107e-02,0.484238
127,6.411196e-02,0.483378
128,6.472202e-02,0.483797
129,6.593407e-02,0.493264
130,6.606627e-02,0.492238
131,6.636930e-02,0.493500
132,6.637807e-02,0.495530
133,6.666667e-02,0.497083
134,6.761938e-02,0.501996
135,6.793291e-02,0.500593
136,6.818182e-02,0.500048
137,6.902761e-02,0.502595
138,7.000000e-02,0.507746
139,7.015306e-02,0.506525
140,7.019943e-02,0.503521
141,7.135656e-02,0.506486
142,7.230923e-02,0.506894
143,7.304708e-02,0.506538
144,7.539683e-02,0.515312
145,7.562068e-02,0.513838
146,7.575758e-02,0.511497
147,7.777778e-02,0.524673
148,7.787148e-02,0.521294
149,7.810651e-02,0.518654
150,7.815789e-02,0.517257
151,7.829670e-02,0.517235
152,7.936508e-02,0.524066
153,8.010913e-02,0.528003
154,8.064615e-02,0.526831
155,8.080808e-02,0.524284
156,8.097942e-02,0.521240
157,8.116883e-02,0.523261
158,8.171578e-02,0.523035
159,8.195592e-02,0.522182
160,8.213843e-02,0.519650
161,8.263180e-02,0.517158
162,8.296296e-02,0.515034
163,8.310023e-02,0.512969
164,8.333333e-02,0.514182
165,8.333333e-02,0.514182
166,8.351648e-02,0.512789
167,8.358353e-02,0.511503
168,8.379258e-02,0.508851
169,8.666667e-02,0.519671
170,8.666667e-02,0.519671
171,8.818879e-02,0.527149
172,8.946429e-02,0.535805
173,9.107143e-02,0.542512
174,9.312169e-02,0.551385
175,9.324009e-02,0.549343
176,9.333333e-02,0.548693
177,9.567100e-02,0.557387
178,9.636517e-02,0.558618
179,9.981593e-02,0.566078
180,9.992151e-02,0.564431
181,1.000000e-01,0.566854
182,1.035714e-01,0.580349
183,1.043218e-01,0.580760
184,1.055417e-01,0.582291
185,1.069444e-01,0.584916
186,1.084249e-01,0.587360
187,1.098901e-01,0.595553
188,1.111111e-01,0.593171
189,1.111111e-01,0.593171
190,1.111111e-01,0.593171
191,1.142857e-01,0.597836
192,1.142857e-01,0.597836
193,1.150000e-01,0.596083
194,1.156463e-01,0.595044
195,1.166667e-01,0.599221
196,1.174825e-01,0.598227
197,1.190476e-01,0.596183
198,1.190476e-01,0.596183
199,1.190476e-01,0.596183
200,1.200000e-01,0.595263
