rank,pvalue,fdr_exp
125,2.083333e-02,0.091217
126,2.083333e-02,0.091217
127,2.083333e-02,0.091217
128,2.102627e-02,0.092180
129,2.183315e-02,0.094845
130,2.190394e-02,0.094762
131,2.215909e-02,0.094855
132,2.228541e-02,0.094386
133,2.233383e-02,0.094004
134,2.320616e-02,0.095675
135,2.326105e-02,0.095356
136,2.339181e-02,0.095305
137,2.407255e-02,0.098299
138,2.421024e-02,0.098087
139,2.447917e-02,0.097942
140,2.507177e-02,0.099789
141,2.548583e-02,0.100514
142,2.555966e-02,0.100493
143,2.589625e-02,0.101028
144,2.619358e-02,0.101628
145,2.637139e-02,0.101569
146,2.678571e-02,0.102226
147,2.709360e-02,0.102607
148,2.709360e-02,0.102607
149,2.709360e-02,0.102607
150,2.712809e-02,0.102140
151,2.778320e-02,0.104517
152,2.865349e-02,0.107013
153,2.961799e-02,0.109042
154,3.038194e-02,0.110532
155,3.041416e-02,0.110342
156,3.119041e-02,0.112317
157,3.125000e-02,0.116831
158,3.125000e-02,0.116831
159,3.125000e-02,0.116831
160,3.125000e-02,0.116831
161,3.125000e-02,0.116831
162,3.125000e-02,0.116831
163,3.125000e-02,0.116831
164,3.133793e-02,0.116445
165,3.186554e-02,0.117185
166,3.353490e-02,0.118611
167,3.353499e-02,0.118210
168,3.378197e-02,0.118467
169,3.495519e-02,0.120592
170,3.504784e-02,0.120703
171,3.532079e-02,0.122161
172,3.597624e-02,0.123250
173,3.709494e-02,0.124971
174,3.709790e-02,0.124575
175,3.795433e-02,0.125549
176,3.843750e-02,0.126759
177,3.858859e-02,0.127469
178,3.889219e-02,0.127334
179,3.978588e-02,0.129933
180,4.084319e-02,0.130603
181,4.084325e-02,0.130174
182,4.202877e-02,0.131258
183,4.357639e-02,0.135574
184,4.531250e-02,0.137916
185,4.575452e-02,0.138881
186,4.593782e-02,0.138511
187,4.734253e-02,0.141201
188,4.743304e-02,0.140864
189,4.892361e-02,0.141410
190,5.009681e-02,0.143855
191,5.065283e-02,0.143979
192,5.166207e-02,0.148484
193,5.223722e-02,0.149036
194,5.366443e-02,0.152345
195,5.411184e-02,0.152987
196,5.436581e-02,0.153207
197,5.500439e-02,0.153774
198,5.512263e-02,0.153457
199,5.646473e-02,0.155822
200,5.727964e-02,0.156660
201,5.758397e-02,0.156318
202,5.869275e-02,0.157639
203,6.009745e-02,0.159399
204,6.015473e-02,0.159145
205,6.065942e-02,0.161817
206,6.066373e-02,0.161473
207,6.135531e-02,0.161795
208,6.250000e-02,0.163794
209,6.250000e-02,0.163794
210,6.279786e-02,0.163948
211,6.310771e-02,0.166410
212,6.535108e-02,0.170943
213,6.595902e-02,0.173002
214,6.674479e-02,0.173561
215,6.860677e-02,0.174135
216,7.094472e-02,0.178759
217,7.120335e-02,0.178571
218,7.154762e-02,0.179663
219,7.155777e-02,0.179194
220,7.181768e-02,0.178839
221,7.301389e-02,0.179862
222,7.357876e-02,0.180917
223,7.430679e-02,0.180648
224,7.564649e-02,0.181290
225,7.602530e-02,0.181998
226,7.738971e-02,0.184918
227,7.744792e-02,0.185273
228,7.753320e-02,0.185112
229,8.200666e-02,0.193467
230,8.421354e-02,0.197346
231,8.472745e-02,0.197939
232,8.500530e-02,0.197804
233,8.564645e-02,0.198826
234,8.671058e-02,0.200340
235,8.713542e-02,0.199989
236,8.795675e-02,0.201911
237,8.934986e-02,0.205700
238,9.005532e-02,0.206580
239,9.048764e-02,0.206351
240,9.283931e-02,0.207554
241,9.542411e-02,0.211722
242,9.733421e-02,0.216136
243,9.812500e-02,0.216531
244,1.004363e-01,0.220723
245,1.056548e-01,0.228078
246,1.072049e-01,0.228677
247,1.072817e-01,0.228486
248,1.093750e-01,0.237106
249,1.093750e-01,0.237106
250,1.118859e-01,0.242810
251,1.140887e-01,0.244122
252,1.153504e-01,0.246470
253,1.226463e-01,0.255291
254,1.226563e-01,0.255047
255,1.236506e-01,0.255578
256,1.236877e-01,0.255256
257,1.240434e-01,0.255029
258,1.254305e-01,0.257089
259,1.274468e-01,0.259116
260,1.274989e-01,0.258850
261,1.296621e-01,0.260349
262,1.398278e-01,0.271523
263,1.513852e-01,0.289211
264,1.523232e-01,0.289610
265,1.527778e-01,0.290955
266,1.628534e-01,0.301539
267,1.632812e-01,0.302993
268,1.648849e-01,0.305293
269,1.695251e-01,0.313236
270,1.724837e-01,0.317709
271,1.791868e-01,0.330273
272,1.796875e-01,0.330070
273,1.840278e-01,0.333529
274,1.875000e-01,0.337020
275,1.962244e-01,0.351782
276,2.007861e-01,0.356484
277,2.031250e-01,0.358307
278,2.109760e-01,0.369514
279,2.232237e-01,0.378853
280,2.253918e-01,0.380804
281,2.256324e-01,0.380610
282,2.274639e-01,0.388257
283,2.324879e-01,0.394251
284,2.346788e-01,0.400009
285,2.357408e-01,0.399596
286,2.397524e-01,0.403154
287,2.490809e-01,0.407995
288,2.516429e-01,0.413076
289,2.541844e-01,0.415503
290,2.547826e-01,0.416172
291,2.560743e-01,0.415904
292,2.565617e-01,0.415312
293,2.609813e-01,0.418768
294,2.634549e-01,0.424765
295,2.747825e-01,0.440973
296,2.799253e-01,0.444696
297,2.836452e-01,0.452128
298,2.861880e-01,0.455149
299,2.959740e-01,0.464475
300,3.050045e-01,0.471112
301,3.162109e-01,0.483590
302,3.164683e-01,0.483321
303,3.165669e-01,0.482779
304,3.174803e-01,0.485211
305,3.256829e-01,0.489377
306,3.273666e-01,0.492806
307,3.313896e-01,0.499974
308,3.388158e-01,0.510615
309,3.404948e-01,0.512414
310,3.447796e-01,0.517366
311,3.450970e-01,0.519399
312,3.496270e-01,0.520147
313,3.503000e-01,0.519925
314,3.632812e-01,0.528401
315,3.662009e-01,0.527716
316,3.871250e-01,0.542729
317,4.191265e-01,0.573544
318,4.197044e-01,0.575420
319,4.346004e-01,0.591792
320,4.439773e-01,0.597967
321,4.498698e-01,0.598727
322,4.659236e-01,0.606337
323,4.659236e-01,0.606337
324,4.711818e-01,0.612792
325,4.858887e-01,0.626488
326,4.861225e-01,0.625986
327,4.891135e-01,0.627408
328,4.983700e-01,0.631203
329,5.105491e-01,0.643229
330,5.212107e-01,0.652198
331,5.478977e-01,0.677619
332,5.519907e-01,0.676670
333,5.519907e-01,0.676670
334,5.521282e-01,0.675467
335,5.521282e-01,0.675467
336,5.650593e-01,0.681769
337,5.650593e-01,0.681769
338,5.765732e-01,0.689410
339,5.824820e-01,0.691391
340,5.824820e-01,0.691391
341,6.088150e-01,0.708768
342,6.135763e-01,0.711202
343,6.258089e-01,0.716561
344,6.259779e-01,0.715908
345,6.615089e-01,0.736823
346,6.639468e-01,0.736702
347,6.809114e-01,0.743177
348,6.810782e-01,0.741550
349,7.157293e-01,0.765027
350,7.253801e-01,0.775997
351,7.259748e-01,0.774803
352,7.610618e-01,0.794706
353,7.648815e-01,0.798614
354,7.648815e-01,0.798614
355,7.678770e-01,0.798034
356,7.689286e-01,0.796767
357,7.716165e-01,0.796831
358,8.110411e-01,0.811575
359,8.145211e-01,0.813375
360,8.161941e-01,0.811883
361,8.455801e-01,0.826961
362,8.806831e-01,0.846740
363,9.055997e-01,0.853656
364,9.087355e-01,0.852398
365,9.105644e-01,0.852129
366,9.108109e-01,0.850239
367,9.202657e-01,0.852981
368,9.290599e-01,0.854136
369,9.312433e-01,0.852686
370,9.388167e-01,0.853388
371,9.411928e-01,0.852288
372,9.553877e-01,0.857027
373,9.564586e-01,0.855082
374,9.600967e-01,0.854608
375,9.619817e-01,0.853173
376,9.825543e-01,0.859840
377,9.831119e-01,0.857841
378,9.848927e-01,0.856278
379,9.863845e-01,0.854332
380,9.890348e-01,0.852854
381,9.904491e-01,0.851007
382,9.904723e-01,0.848921
383,9.919134e-01,0.847444
384,9.933921e-01,0.846197
385,9.963674e-01,0.844878
386,9.982521e-01,0.843155
387,9.992768e-01,0.841311
388,9.994611e-01,0.839211
389,9.998351e-01,0.837131
390,9.998819e-01,0.834995
391,9.999974e-01,0.832880
392,1.000000e+00,0.830755
